species_code,ssid,raw_species,raw_common,aphiaID,TSN
OSO,bc,LEPIDEPECREUM EOUM,,526370,94332
OSP,bc,LEPIDEPECREUM GARTHI,,526375,656994
OSQ,bc,LEPIDEPECREUM GURJANOVAE,,526376,94336
OSR,bc,LYSIANASSA,,101620,94338
OSS,bc,LYSIANASSA HOLMESI,,847781,NA
OST,bc,LYSIANASSA OCULATA,,847780,NA
OSU,bc,LYSIANASSA PARITER,,1362807,NA
OSV,bc,MACRONASSA,,510643,656527
OSW,bc,MACRONASSA MACROMERA,,510778,656997
OSX,bc,METACYPHOCARIS,,101626,94351
OSY,bc,METACYPHOCARIS HELGAE,,102622,94352
OSZ,bc,OCOSINGO,,510619,656528
OTA,bc,ORCHOMENE,,101633,94362
OTB,bc,ORCHOMENE ABYSSORUM,,102654,206539
OTC,bc,ORCHOMENE MINUTA,,254628,94363
OTD,bc,ORCHOMENE NUGAX,,102514,94232
OTE,bc,ORCHOMENE OBTUSA,,158126,94375
OTF,bc,ORCHOMENE PACIFICA,,527450,NA
OTG,bc,ORCHOMENE PINQUIS,,102696,94460
OTH,bc,ORCHOMENELLA,,101634,94457
OTI,bc,ORCHOMENELLA DECIPIENS,,527429,657005
OTJ,bc,ORCHOMENELLA HOLMESI,,761692,657006
OTK,bc,ORCHOMENELLA RECONDITA,,526255,NA
OTL,bc,PACHYNUS,,547501,94383
OTM,bc,PACHYNUS BARNARDI,,547890,94384
OTN,bc,PRACHYNELLA,,547503,94476
OTO,bc,PRACHYNELLA LODO,,547893,94477
OTP,bc,PSAMMONYX,,158139,94454
OTQ,bc,PSAMMONYX LONGIMERUS,,530685,657011
OTR,bc,SOCARNOIDES,,177041,94411
OTS,bc,SOCARNOIDES ILLUDENS,,526204,94412
OTT,bc,TRYPHOSELLA,,101661,94420
OTU,bc,TRYPHOSELLA INDEX,,530754,657018
OTV,bc,TRYPHOSELLA METACAECULA,,530765,657019
OTW,bc,WECOMEDON,,422884,94474
OTX,bc,WECOMEDON SIMILIS,,531141,94475
OTY,bc,WECOMEDON WECOMUS,,531142,657026
OUA,bc,MAXILLIPIIDAE,,535554,621400
OUD,bc,MEGALUROPIDAE,,101396,621401
OUE,bc,MEGALUROPUS,,101664,93803
OUF,bc,MEGALUROPUS LONGIMERUS,,535571,93804
OUH,bc,MELITIDAE,,101397,93746
OUI,bc,CERADOCUS,,101668,93757
OUJ,bc,CERADOCUS SPINICAUDA,,531438,657039
OUK,bc,DULICHIELLA,,415325,93847
OUL,bc,DULICHIELLA APPENDICULATA,,421504,93848
OUM,bc,ELASMOPUS,,101671,93760
OUN,bc,ELASMOPUS ANTENNATUS,,531468,93762
OUO,bc,ELASMOPUS HOLGURUS,,531491,657052
OUP,bc,ELASMOPUS MUTATUS,,531689,657056
OUQ,bc,ELASMOPUS SERRICATUS,,531706,NA
OUR,bc,ERIOPISA,,101672,93765
OUS,bc,ERIOPISA ELONGATA,,102807,93766
OUT,bc,MAERA,,101675,93794
OUU,bc,MAERA DANAE,,158037,93795
OUV,bc,MAERA GROSSIMANA,,102815,206452
OUW,bc,MAERA PRIONOCHIRA,,102823,93797
OUX,bc,MAERA SIMILE,,1435805,NA
OVA,bc,MELITA,,101679,93806
OVB,bc,MELITA CALIFORNICA,,1381444,NA
OVC,bc,MELITA DENTATA,,102837,93809
OVD,bc,MELITA DESDICHADA,,847437,NA
OVE,bc,MELITA OBTUSATA,,102841,93819
OVF,bc,MELITA OREGONENSIS,,537227,657084
OVG,bc,MELITA SULCA,,537198,657086
OVH,bc,MEGAMOERA,,101678,656540
OVI,bc,MEGAMOERA KODIAKENSIS,,537190,657078
OVJ,bc,QUADRIMAERA,,236533,656541
OVK,bc,QUADRIMAERA REISHI,,534875,657095
OVL,bc,QUADRIMAERA VIGOTA,,534880,657097
OVM,bc,MELPHIDIPPIDAE,,101398,94480
OVN,bc,MELPHIDIPPA,,101683,94481
OVO,bc,MELPHIDIPPA GOESI,,102857,94482
OVP,bc,MELPHISANA,,545444,94486
OVQ,bc,MELPHISANA BOLA,,545451,94487
OVR,bc,MESOGAMMARIDAE,,545455,621402
OVS,bc,PARAMESOGAMMARUS,,545461,656547
OVT,bc,PARAMESOGAMMARUS AMERICANUS,,545467,657109
OVU,bc,NAJNIDAE,,390790,621405
OVV,bc,NAJNA,,390791,94023
OVW,bc,NAJNA KITAMATI,,1382450,NA
OWA,bc,NEOMEGAMPHOPIDAE,,390937,95071
OWD,bc,NIHOTUNGIDAE,,390824,621407
OWG,bc,OCHLESIDAE,,177027,94488
OWJ,bc,ODIIDAE,,101399,609987
OWM,bc,OEDICEROTIDAE,,101400,94489
OWN,bc,ACEROIDES,,101687,94494
OWO,bc,ACEROIDES LATIPES,,102866,94495
OWP,bc,AMERICHELIDIUM,,415039,656550
OWQ,bc,AMERICHELIDIUM MICROPLEON,,546994,657119
OWR,bc,BATHYMEDON,,101691,94502
OWS,bc,BATHYMEDON COVILHANI,,428594,94511
OWT,bc,BATHYMEDON FLEBILIS,,547010,203043
OWU,bc,BATHYMEDON PUMILUS,,547016,94510
OWV,bc,BATHYMEDON VULPECULUS,,547020,94514
OWW,bc,FINOCULODES,,546964,656556
OWX,bc,FINOCULODES OMNIFERA,,547061,657137
OXA,bc,MONOCULODES,,101694,94519
OXB,bc,MONOCULODES CARINATUS,,102882,94526
OXC,bc,MONOCULODES EMARGINATUS,,547098,94548
OXD,bc,MONOCULODES GLYCONICA,,547099,94547
OXE,bc,MONOCULODES LATISSIMANUS,,102889,94549
OXF,bc,MONOCULODES NECOPINUS,,547103,NA
OXG,bc,MONOCULODES NORVEGICUS,,102891,94544
OXH,bc,MONOCULODES RECANDESCO,,547105,657147
OXI,bc,MONOCULODES SPINIPES,,547134,94542
OXJ,bc,MONOCULODES ZERNOVI,,547143,94535
OXK,bc,OEDICEROIDES,,101697,94552
OXL,bc,OEDICEROIDES TREPADORA,,547124,657149
OXM,bc,SYNCHELIDIUM,,101704,94566
OXN,bc,SYNCHELIDIUM RECTIPALMUM,,1382550,NA
OXO,bc,SYNCHELIDIUM SHOEMAKERI,,546991,94568
OXP,bc,WESTWOODILLA,,101705,94570
OXQ,bc,WESTWOODILLA CAECULA,,102932,94573
OXR,bc,OPISIDAE,,176953,621409
OXS,bc,OPISA,,101632,94359
OXT,bc,OPISA ESCHRICHTI,,102653,94360
OXU,bc,OPISA TRIDENTATA,,547481,94361
OYA,bc,PAGETINIDAE,,176828,94584
OYD,bc,PARACRANGONYCTIDAE,,548169,621412
OYG,bc,PARDALISCIDAE,,101401,94601
OYH,bc,CALEIDOSCOPSIS,,548412,94627
OYI,bc,CALEIDOSCOPSIS TIKAL,,548424,657166
OYJ,bc,HALICE,,101707,94602
OYK,bc,HALICE SYNOPIAE,,548442,657170
OYL,bc,HALICE ULCISOR,,548436,657168
OYM,bc,NICIPPE,,101709,94605
OYN,bc,NICIPPE TUMIDA,,102944,94606
OYO,bc,PARDALISCA,,101710,94607
OYP,bc,PARDALISCA CUSPIDATA,,102947,94609
OYQ,bc,PARDALISCA TENUIPES,,102949,94610
OYR,bc,PARDALISCELLA,,101711,94612
OYS,bc,PARDALISCELLA SYMMETRICA,,548451,94615
OYT,bc,PARDALISCELLA YAQUINA,,548452,657173
OYU,bc,PARDALISCOIDES,,101712,94624
OYV,bc,PARDISYNOPIA,,147085,94616
OYW,bc,PARDISYNOPIA LOLO,,1057935,NA
OYX,bc,RHYNOHALICELLA,,548417,94626
OYY,bc,RHYNOHALICELLA HALONA,,548459,657175
OZA,bc,PHLIANTIDAE,,101402,94628
OZB,bc,HETEROPHLIAS,,1381511,NA
OZC,bc,HETEROPHLIAS SECLUSUS,,1387725,NA
OZD,bc,PHOXOCEPHALIDAE,,101403,94633
OZE,bc,CEPHALOPHOXOIDES,,236876,656565
OZF,bc,CEPHALOPHOXOIDES HOMILIS,,549041,657181
OZG,bc,EOBROLGUS,,158086,94754
OZH,bc,EOBROLGUS PONTARPIOIDES,,548795,657183
OZI,bc,EOBROLGUS SPINOSUS,,158087,94755
OZJ,bc,EYAKIA,,548777,94765
OZK,bc,EYAKIA ROBUSTA,,548799,657185
OZL,bc,FOXIPHALUS,,548723,94758
OZM,bc,FOXIPHALUS ALEUTI,,548804,657186
OZN,bc,FOXIPHALUS COGNATUS,,548806,657188
OZO,bc,FOXIPHALUS OBTUSIDENS,,548802,94760
OZP,bc,FOXIPHALUS SIMILIS,,548812,657192
OZQ,bc,GRANDIFOXUS,,254333,94744
OZR,bc,GRANDIFOXUS ACANTHINUS,,254334,NA
OZS,bc,GRANDIFOXUS ACICULATA,,548981,94749
OZT,bc,GRANDIFOXUS GRANDIS,,548986,94747
OZU,bc,GRANDIFOXUS LINDBERGI,,548988,657197
OZV,bc,GRANDIFOXUS LONGIROSTRIS,,548989,94746
OZW,bc,GRANDIFOXUS VULPINUS,,548993,94751
OZX,bc,HARPINIA,,101716,94634
OZY,bc,HARPINIA PECTINATA,,102972,94642
P11,bc,CAULLERIELLA PACIFICA,,333178,NA
P12,bc,CHAETOZONE ACUTA,,327407,NA
P13,bc,CHAETOZONE BANSEI,,327411,NA
P14,bc,CHAETOZONE COLUMBIANIA,,327415,NA
P15,bc,CHAETOZONE COMMONALIS,,327416,NA
P16,bc,CHAETOZONE GRACILIS,,332671,67158
P17,bc,CHAETOZONE SETOSA,,129955,67157
P19,bc,CHAETOZONE SPINOSA,,327430,67164
P1A,bc,PTEROCIRRUS IMAJIMAI,,330024,NA
P1B,bc,PTEROCIRRUS MACROCEROS,,130686,65383
P1C,bc,ANCISTROSYLLIS HAMATA,,332974,65542
P1D,bc,MYRIANIDA INERMIS,,238196,NA
P1E,bc,OTOPSIS LONGIPES,,329876,65573
P1F,bc,PARANDALIA FAUVELI,,334381,65578
P1G,bc,PILARGIS BERKELEYI,,330653,65559
P1H,bc,SIGAMBRA TENTACULATA,,130703,65552
P1I,bc,ANTINOELLA MACROLEPIDA,,340344,64409
P1J,bc,ARCTEOBIA ANTICOSTIENSIS,,157214,64421
P1K,bc,ARCTEOBIA SPINELYTRIS,,326572,64423
P1L,bc,ARCTONOE FRAGILIS,,333029,64429
P1M,bc,ARCTONOE PULCHRA,,333030,64425
P1N,bc,ARCTONOE VITTATA,,254301,64427
P1P,bc,BATHYCATALINA FILAMENTOSA,,333087,NA
P1Q,bc,BATHYNOE CASCADIENSIS,,327099,NA
P1R,bc,BRANCHINOTOGLUMA GRASSLEI,,327272,NA
P1S,bc,BRANCHINOTOGLUMA SANDERI,,327274,NA
P1T,bc,ENIPO CANADENSIS,,157363,64717
P1W,bc,EUNOE BARBATA,,327833,64452
P1X,bc,EUNOE DEPRESSA,,254455,64435
P1Y,bc,EUNOE NODOSA,,130745,64436
P1Z,bc,EUNOE NODOSA DYBOWSKYI,,335447,64439
P20,bc,CIRRATULUS CIRRATUS CIRRATUS,,129959,67118
P21,bc,CIRRATULUS SPECTABILIS,,332688,67120
P22,bc,CIRRIFORMIA SPIRABRANCHA,,332700,67174
P23,bc,DODECACERIA CONCHARUM,,129967,67166
P24,bc,DODECACERIA FEWKESI,,327435,67167
P25,bc,DODECACERIA FISTULICOLA,,210029,NA
P26,bc,THARYX DORSOBRANCHIALIS,,152432,67152
P27,bc,THARYX MONILARIS,,336093,67142
P28,bc,THARYX MULTIFILIS,,334923,67143
P29,bc,THARYX PARVUS,,334924,67144
P2A,bc,EUNOE NODOSA NODOSA,,130745,64436
P2B,bc,EUNOE OERSTEDI,,130746,64442
P2C,bc,EUNOE SENTA,,130747,64440
P2D,bc,EUNOE UNISERIATA,,327857,NA
P2E,bc,GATTYANA BRUNNEA,,328075,64482
P2F,bc,GATTYANA CILIATA,,254456,64477
P2G,bc,GATTYANA CIRROSA,,152313,64478
P2H,bc,GATTYANA TREADWELLI,,254738,64485
P2I,bc,GAUDICHAUDIUS IPHIONELLOIDES,,333489,NA
P2K,bc,HARMOTHOE EXTENUATA,,130762,64509
P2L,bc,HARMOTHOE FRAGILIS,,130763,64536
P2M,bc,HARMOTHOE IMBRICATA,,130769,64513
P2N,bc,HARMOTHOE MACNABI,,328255,NA
P2P,bc,HARMOTHOE MULTISETOSA,,333572,64517
P2Q,bc,HARMOTHOE TENEBRICOSA,,328277,NA
P2R,bc,HERMADION TRUNCATA,,333596,64588
P2S,bc,HESPERONOE ADVENTOR,,292976,64690
P2T,bc,HESPERONOE COMPLANATA,,333616,64688
P2U,bc,HOLOLEPIDA MAGNA,,328393,64596
P2V,bc,INTOSHELLA CAECA,,333673,NA
P2W,bc,LEPIDASTHENIA BERKELEYAE,,328739,64696
P2X,bc,LEPIDASTHENIA LONGICIRRATA,,328746,64701
P2Y,bc,LEPIDONOTOPODIUM PISCESAE,,328772,NA
P2Z,bc,LEPIDONOTUS ROBUSTUS,,337677,64603
P30,bc,THARYX SERRATISETIS,,336468,NA
P31,bc,THARYX TESSELATA,CIRRATULID POLYCHAETE,336096,67150
P32,bc,MAGELONA BERKELEYI,,329125,67067
P33,bc,MAGELONA HOBSONAE,,254748,67068
P34,bc,MAGELONA LONGICORNIS,,254749,67048
P35,bc,MAGELONA SACCULATA,,329161,67059
P36,bc,BOCCARDIA COLUMBIANA,,327243,66879
P37,bc,BOCCARDIA POLYBRANCHIA,,131111,66891
P38,bc,BOCCARDIA PROBOSCIDEA,,327249,66881
P39,bc,BOCCARDIA PUGETTENSIS,,327251,66893
P3A,bc,LEPIDONOTUS SQUAMATUS,,130801,64604
P3B,bc,LEVENSTEINIELLA KINCAIDI,,328835,NA
P3C,bc,MACELLICEPHALA REMIGATA,,333946,NA
P3D,bc,MALMGRENIELLA BANSEI,,329197,204397
P3E,bc,MALMGRENIELLA BERKELEYORUM,,329199,NA
P3F,bc,MALMGRENIELLA LIEI,,329204,NA
P3G,bc,MALMGRENIELLA MACGINITIEI,,329206,NA
P3H,bc,MALMGRENIELLA NIGRALBA,,333959,NA
P3I,bc,MALMGRENIELLA SANPEDROENSIS,,329212,NA
P3J,bc,MALMGRENIELLA SCRIPTORIA,,333961,NA
P3K,bc,OPISTHOTROCHOPODUS TUNNICLIFFEAE,,330240,NA
P3L,bc,POLYEUNOA TUTA,,340601,64685
P3M,bc,POLYNOE CANADENSIS,,254756,64662
P3N,bc,POLYNOE GRACILIS,,157540,64663
P3P,bc,TENONIA KITSAPENSIS,,337749,64726
P3Q,bc,PONTODORA PELAGICA,,130836,NA
P3R,bc,EHLERSILEANIRA,,325013,65125
P3S,bc,NEOLEANIRA AREOLATA,,334125,65079
P3T,bc,SIGALION MATHILDAE,,131072,65095
P3U,bc,SIGALION SPINOSUS,,334789,NA
P3V,bc,STHENELAIS ARTICULATA,,332162,65087
P3W,bc,STHENELAIS BERKELEYI,,334860,65083
P3X,bc,STHENELAIS TERTIAGLABRA,,332186,65088
P3Y,bc,SPHAERODOROPSIS AZINTUNENSIS,,331992,NA
P3Z,bc,SPHAERODOROPSIS BISERIALIS,,334815,66076
P40,bc,BOCCARDIELLA HAMATA,SPIONID POLYCHAETE,333121,67011
P41,bc,POLYDORA ARMATA,,155544,66809
P42,bc,POLYDORA COMMENSALIS,,157536,66800
P43,bc,POLYDORA GIARDI,,183358,66790
P44,bc,POLYDORA QUADRILOBATA,,338192,66798
P45,bc,POLYDORA SOCIALIS,,334576,66791
P46,bc,DISPIO UNCINATA,,131125,66941
P47,bc,LAONICE ANTARCTICAE,,174800,66786
P48,bc,LAONICE CIRRATA,,131128,66785
P49,bc,LAONICE PUGETTENSIS,,340507,66788
P4A,bc,SPHAERODOROPSIS KATCHEMAKENSIS,,331983,NA
P4B,bc,SPHAERODOROPSIS MINUTA,,131096,66074
P4C,bc,SPHAERODOROPSIS SPHAERULIFER,,254759,66075
P4D,bc,SPHAERODORUM PAPILLIFER,,334820,66068
P4E,bc,AMBLYOSYLLIS,,129645,65775
P4F,bc,AUTOLYTUS ALEXANDRI,,131250,65598
P4G,bc,AUTOLYTUS MAGNUS,,333074,65592
P4H,bc,AUTOLYTUS PRISMATICUS,,131266,65593
P4I,bc,AUTOLYTUS TRILINEATUS,,238416,65596
P4J,bc,AUTOLYTUS VARIUS,,327072,NA
P4K,bc,AUTOLYTUS VERRILLI,,131278,65597
P4L,bc,BRANIA BREVIPHARYNGEA,,327294,65760
P4M,bc,DIOPLOSYLLIS,,129650,65834
P4N,bc,EUSYLLIS ASSIMILIS,,131289,65712
P4P,bc,EUSYLLIS BLOMSTRANDI,,131290,65713
P4Q,bc,EUSYLLIS JAPONICA,,327930,65714
P4R,bc,EUSYLLIS MAGNIFICA,,340434,65715
P4S,bc,EXOGONE DWISULA,,335873,NA
P4T,bc,EXOGONE LOUREI,,327981,65724
P4U,bc,EXOGONE MOLESTA,,338799,65725
P4V,bc,EXOGONE VERUGERA,,333456,65727
P4W,bc,HAPLOSYLLIS SPONGICOLA,,131321,65782
P4X,bc,HAPLOSYLLIS SPONGIPHILA,SYLLID POLYCHAETE,238187,NA
P4Y,bc,ODONTOSYLLIS FULGURANS,,131327,65789
P4Z,bc,ODONTOSYLLIS FULGURANS JAPONICA,,335566,NA
P50,bc,LINDASPIO SOUTHWARDORUM,,328845,NA
P51,bc,MALACOCEROS FULIGINOSUS,,131131,204512
P53,bc,MICROSPIO,,129616,66970
P54,bc,PARAPRIONOSPIO PINNATA,,131140,66937
P55,bc,POLYDORA ALLOPORIS,,330902,NA
P56,bc,POLYDORA CARDALIA,,338513,66821
P57,bc,POLYDORA CAULLERYI,,178212,66794
P58,bc,POLYDORA CORNUTA,SPIONID POLYCHAETE,131143,204501
P59,bc,POLYDORA LIGNI,,152351,66801
P5A,bc,ODONTOSYLLIS PARVA,,330086,65787
P5B,bc,ODONTOSYLLIS PHOSPHOREA,,330087,65788
P5C,bc,PIONOSYLLIS GIGANTEA,,330689,65617
P5D,bc,PIONOSYLLIS MAGNIFICA,,330693,65618
P5E,bc,PIONOSYLLIS URAGA,SYLLID POLYCHAETE,334526,65620
P5F,bc,AUTOLYTUS CORNUTUS,,155457,65590
P5G,bc,PROCERAEA NIGROPUNCTATA,,331155,NA
P5H,bc,SPHAEROSYLLIS BRANDHORSTI,,238527,65742
P5I,bc,SPHAEROSYLLIS CALIFORNIENSIS,,332003,65744
P5J,bc,SPHAEROSYLLIS RANUNCULUS,,332025,NA
P5K,bc,STREPTOSYLLIS LATIPALPA,,332355,65821
P5L,bc,SYLLIDES JAPONICA,,238323,65804
P5M,bc,SYLLIDES LONGOCIRRATA,,239375,65806
P5N,bc,TYPOSYLLIS ADAMANTEA,,334969,NA
P5P,bc,TYPOSYLLIS ALTERNATA,,238334,65667
P5Q,bc,TYPOSYLLIS ARMILLARIS,,156681,65669
P5R,bc,SYLLIS CORNUTA,,157583,65635
P5S,bc,SYLLIS ELONGATA,,334893,65639
P5T,bc,TYPOSYLLIS FASCIATA,,156683,65677
P5U,bc,SYLLIS GRACILIS,,131435,65631
P5V,bc,TRYPOSYLLIS HARTI,,334983,65681
P5W,bc,LANGERHANSIA HETEROCHAETA,,181499,65770
P5X,bc,SYLLIS HYALINA,,131436,65645
P5Y,bc,TYPOSYLLIS PULCHRA,,334999,65675
P60,bc,POLYDORA LIMICOLA,,131147,66805
P61,bc,POLYDORA PYGIDIALIS,,334575,66807
P62,bc,POLYDORA SPONGICOLA,,131150,66799
P63,bc,POLYDORA WEBSTERI,,153847,66802
P64,bc,PRIONOSPIO LIGHTI,,558839,66858
P65,bc,MINUSPIO CIRRIFERA,,152392,67027
P67,bc,PRIONOSPIO STEENSTRUPI,,131164,66845
P68,bc,PSEUDOPOLYDORA BASSARGINENSIS,SPIONID POLYCHAETE,334675,NA
P69,bc,PSEUDOPOLYDORA KEMPI,,131167,66927
P6A,bc,SYLLIS SPONGIPHILA,,157584,65632
P6B,bc,TYPOSYLLIS STEWARTI,,335003,65676
P6C,bc,TYPOSYLLIS VARIEGATA,,183475,65683
P6D,bc,TRYPANOSYLLIS GEMMIPARA,,156470,65657
P6E,bc,TRYPANOSYLLIS INGENS,,332229,65659
P6F,bc,TOMOPTERIS CAVALLI,,209720,NA
P6G,bc,TOMOPTERIS PACIFICA,,332618,65463
P6H,bc,TOMOPTERIS SEPTENTRIONALIS,,131568,65462
P6I,bc,SAGITELLA KOWALEWSKII,,155459,65450
P6J,bc,TRAVISIOPSIS LOBIFERA,,131581,65454
P6K,bc,TYPHLOSCOLEX MUELLERI,,131582,65452
P6L,bc,CHONE AURANTIACA,,332678,NA
P6M,bc,CHONE BIMACULATA,,326733,NA
P6N,bc,CHONE CINCTA,,254458,68080
P6P,bc,CHONE DUNERI,,130888,68081
P6Q,bc,CHONE GRACILIS,,238374,68078
P6R,bc,CHONE INFUNDIBULIFORMIS,,130891,68079
P6S,bc,CHONE MAGNA,,332682,68083
P6T,bc,CHONE MINUTA,,326735,68090
P6U,bc,CHONE COLLIS,,254730,68088
P6V,bc,DEMONAX MEDIUS,,332736,NA
P6W,bc,DEMONAX RUGOSUS,,517257,68225
P6X,bc,EUCHONE ANALIS,,130903,68092
P6Y,bc,EUCHONE ARENAE,,156084,68099
P6Z,bc,EUCHONE HANCOCKI,,327551,68100
P70,bc,PSEUDOPOLYDORA PAUCIBRANCHIATA,SPIONID POLYCHAETE,131168,66933
P71,bc,PYGOSPIO ELEGANS,,131170,66917
P72,bc,RHYNCHOSPIO GLUTAEA,,174830,66908
P73,bc,SCOLELEPIS FOLIOSA,,131173,66950
P74,bc,SCOLELEPIS SQUAMATA,,131177,66943
P75,bc,SPIO BUTLERI,,332054,66872
P76,bc,SPIO CIRRIFERA,,558894,66867
P77,bc,SPIO FILICORNIS,,131183,66865
P78,bc,SPIOPHANES BERKELEYORUM,,334829,66901
P79,bc,SPIOPHANES BOMBYX,,131187,66897
P7A,bc,EUCHONE INCOLOR,,155202,68095
P7B,bc,EUDISTYLIA CATHERINAE,,327569,NA
P7C,bc,EUDISTYLIA POLYMORPHA,,333269,68110
P7E,bc,FABRICIA OREGONIA,,333459,NA
P7F,bc,FABRICIA STELLARIS,,130913,NA
P7G,bc,FABRICIOLA BERKELEYI,,155153,68186
P7H,bc,JASMINEIRA PACIFICA,,328518,68176
P7I,bc,LAONOME KROEYERI,,130924,68167
P7J,bc,MANAYUNKIA AESTUARINA,,130926,68171
P7K,bc,MANAYUNKIA SPECIOSA,,155021,68172
P7L,bc,MEGALOMMA SPLENDIDA,,333993,68114
P7M,bc,MYXICOLA AESTHETICA,,130931,68124
P7N,bc,MYXICOLA INFUNDIBULUM,,130932,68125
P7P,bc,NOVAFABRICIA BRUNNEA,,334254,NA
P7Q,bc,ORIOPSIS GRACILIS,,329855,NA
P7R,bc,ORIOPSIS MINUTA,,334322,NA
P7S,bc,POTAMETHUS ELONGATUS,,334604,68206
P7T,bc,POTAMILLA MYRIOPS,,339932,68128
P7U,bc,POTAMILLA NEGLECTA,,130954,68127
P7V,bc,POTAMILLA SYMBIOTICA,,331082,NA
P7W,bc,POTAMILLA INTERMEDIA,,331423,68133
P7X,bc,POTAMILLA OCCELATA,,331424,68135
P7Y,bc,SABELLA CRASSICORNIS,,156384,68139
P7Z,bc,SABELLA MEDIA,,340624,68140
P80,bc,SPIOPHANES KROEYERI,,157576,66898
P81,bc,STREBLOSPIO BENEDICTI,SPIONID POLYCHAETE,131191,66939
P82,bc,TROCHOCHAETA MULTISETOSA,,131576,67077
P83,bc,STERNASPIS SCUTATA,,131242,67411
P84,bc,PARALVINELLA DELA,,330306,NA
P85,bc,PARALVINELLA PALMIFORMIS,,330310,NA
P86,bc,PARALVINELLA PANDORAE,,330311,NA
P87,bc,AMAGE ANOPS,,332918,67720
P88,bc,AMAGE PERFECTA,,326275,67721
P89,bc,AMPHARETE ACUTIFRONS,,129775,67735
P8A,bc,SABELLA PACIFICA,,336458,NA
P8B,bc,SABELLASTARTE,,206071,68195
P8C,bc,SCHIZOBRANCHIA DUBIA,,331698,68148
P8D,bc,SCHIZOBRANCHIA INSIGNIS,,331699,68149
P8E,bc,APOMATUS GENICULATUS,,746403,NA
P8F,bc,APOMATUS TIMSII,,326538,68280
P8G,bc,CRUCIGERA IRREGULARIS,,337963,68237
P8H,bc,CRUCIGERA ZYGOPHORA,,332723,68238
P8I,bc,PROTULA PACIFICA,,331350,NA
P8J,bc,PSEUDOCHITINOPOMA OCCIDENTALIS,,369262,68346
P8K,bc,SALMACINA TRIBRANCHIATA,,334720,68331
P8L,bc,SERPULA COLUMBIANA,,338088,NA
P8M,bc,SERPULA VERMICULARIS,,131051,68244
P8N,bc,SERPULA VERMICULARIS GRANULOSA,,462969,68245
P8P,bc,SERPULA VERMICULARIS VERMICULARIS,,224025,68247
P8Q,bc,BUSHIELLA ABNORMIS,,597472,NA
P8R,bc,CIRCEIS ARMORICANA,,131198,204680
P8S,bc,CIRCEIS SPIRILLUM,,131201,204678
P8T,bc,JANUA PAGENSTECHERI,,210060,68344
P8U,bc,JANUA RUGATA,,238748,185506
P8V,bc,PARADEXIOSPIRA VIOLACEUS,,157519,68241
P8W,bc,PARADEXIOSPIRA VITREA,,155160,68242
P8X,bc,PARALAEOSPIRA MALARDI,,131216,204666
P8Y,bc,PILEOLARIA BERKELEYANA,,131218,204652
P8Z,bc,PILEOLARIA LANGERHANSI,,332138,NA
P90,bc,AMPHARETE FINMARCHICA,,129778,67741
P91,bc,AMPHARETE GOESI,,129779,67734
P92,bc,AMPHARETE GOESI BRAZHNIKOVI,,335357,NA
P93,bc,AMPHARETE GOESI GOESI,,129779,67734
P94,bc,AMPHARETE LABROPS,,326317,67742
P95,bc,AMPHICTEIS ALASKENSIS,,326330,67745
P96,bc,AMPHICTEIS FLORIDUS,AMPHARETID POLYCHAETE,157159,67753
P97,bc,AMPHICTEIS GLABRA,,326333,67746
P98,bc,AMPHICTEIS MACRONATA,,326335,NA
P99,bc,AMPHICTEIS SCAPHOBRANCHIATA,,326344,67748
P9A,bc,PILEOLARIA POTSWALDI,,211445,NA
P9B,bc,PILEOLARIA QUADRANGULARIS,,851756,NA
P9C,bc,PILEOLARIA SIMILIS,,333163,NA
P9D,bc,PROTOLAEOSPIRA CAPENSIS,,414031,68365
P9E,bc,PROTOLAEOSPIRA EXIMIA,,608027,NA
P9F,bc,SINISTRELLA MEDIA,,464453,NA
P9G,bc,SINISTRELLA VERRUCA,,464452,NA
P9H,bc,SPIRORBIS BIFURCATUS,,209937,NA
P9I,bc,SPINTHER ALASKENSIS,,332042,65223
P9J,bc,ACROCIRRUS COLUMBIANUS,,326211,NA
P9K,bc,ACROCIRRUS HETEROCHAETUS,,326213,67190
P9L,bc,ACROCIRRUS OCCIPITALIS,,326216,NA
P9M,bc,MACROCHAETA PEGE,,329115,67198
P9N,bc,APISTOBRANCHUS ORNATUS,,326532,66779
P9O,bc,SPIOCHAETOPTERUS,,129233,67105
P9P,bc,APISTOBRANCHUS TULLBERGI,,129851,66778
P9Q,bc,SPIOCHAETOPTERUS COSTARUM,BAMBOO WORM,129922,67107
P9R,bc,CHAETOPTERUS VARIOPEDATUS,,129914,67097
P9S,bc,MESOCHAETOPTERUS TAYLORI,,157487,67112
P9T,bc,PHYLLOCHAETOPTERUS CLAPAREDII,,330559,67100
P9U,bc,PHYLLOCHAETOPTERUS PROLIFICA,,330562,67101
P9V,bc,SPIOCHAETOPTERUS POTTSI,,335844,NA
P9W,bc,APHELOCHAETA MARIONI,,129938,573737
P9X,bc,APHELOCHAETA SECUNDA,,340347,NA
P9Y,bc,CAULLERIELLA ALATA,,129943,67128
P9Z,bc,CAULLERIELLA HAMATA,,333177,67127
PA,bc,PACHYDICTYON,,369980,11199
PA1,bc,CALCARONEA,,131584,46946
PA2,bc,CALCINEA,,131585,46863
PA6,bc,AMPHIDISCOPHORA,,131607,47310
PA7,bc,HEXASTEROPHORA,,131590,47348
